Time[s],UWB_Simple::Anchor1UwbTx::Index_1,UWB_Simple::Anchor1UwbTx::Dis_1,UWB_Simple::Anchor2UwbTx::Index_2,UWB_Simple::Anchor2UwbTx::Dis_2,UWB_Simple::Anchor3UwbTx::Index_3,UWB_Simple::Anchor3UwbTx::Dis_3,UWB_Simple::Anchor4UwbTx::Index_4,UWB_Simple::Anchor4UwbTx::Dis_4,UWB_Simple::Anchor5UwbTx::Index_5,UWB_Simple::Anchor5UwbTx::Dis_5,UWB_Simple::CarSts::Carsts_Y,UWB_Simple::CarSts::Carsts_X,UWB_Simple::CarSts::Carsts_TestSts,UWB_Simple::CarSts::Carsts_RobotTaskID,UWB_Simple::CarSts::Carsts_RobotInMotion,UWB_Simple::CarSts::Carsts_Robot_Z,UWB_Simple::CarSts::Carsts_Robot_Y,UWB_Simple::CarSts::Carsts_Robot_X,UWB_Simple::CarSts::Carsts_RealTi,UWB_Simple::CarSts::CarSts_CarTaskID,UWB_Simple::CarSts::Carsts_CarInMotion,UWB_Simple::CarSts::Carsts_Angle
244.861793,,,52600,526,,,,,,,,,,,,,,,,,,
244.949104,,,,,52648,0,,,,,,,,,,,,,,,,
244.950352,,,,,,,52648,772,,,,,,,,,,,,,,
244.952304,,,52648,533,,,,,,,,,,,,,,,,,,
244.953711,,,,,,,,,52648,581,,,,,,,,,,,,
244.955893,52648,392,,,,,,,,,,,,,,,,,,,,
245.009934,,,,,,,,,,,6724,-4927,0,0,0,560,-3,37,638682354110000000,-1,1,-59000
245.045254,,,,,,,,,52696,579,,,,,,,,,,,,
245.046289,,,52696,532,,,,,,,,,,,,,,,,,,
245.046717,,,,,,,52696,773,,,,,,,,,,,,,,
245.047878,52696,435,,,,,,,,,,,,,,,,,,,,
245.049098,,,,,52696,0,,,,,,,,,,,,,,,,
245.065932,,,,,,,,,,,6696,-4966,0,0,0,560,-3,37,638682354110000000,-1,1,-59000
245.129756,,,,,52736,0,,,,,,,,,,,,,,,,
245.142757,,,,,,,52744,774,,,,,,,,,,,,,,
245.144384,,,52744,532,,,,,,,,,,,,,,,,,,
245.146334,,,,,,,,,52744,579,,,,,,,,,,,,
245.148890,52744,437,,,,,,,,,,,,,,,,,,,,
245.196946,,,,,,,,,,,6668,-5001,0,0,0,560,-3,37,638682354110000000,-1,1,-58000
245.220980,,,,,52784,0,,,,,,,,,,,,,,,,
245.237242,,,52792,524,,,,,,,,,,,,,,,,,,
245.237353,,,,,,,,,52792,584,,,,,,,,,,,,
245.239515,52792,432,,,,,,,,,,,,,,,,,,,,
245.243980,,,,,,,52792,775,,,,,,,,,,,,,,
245.333314,,,,,52840,915,,,,,,,,,,,,,,,,
245.335267,,,,,,,52840,773,,,,,,,,,,,,,,
245.337592,,,52840,522,,,,,,,,,,,,,,,,,,
245.338816,,,,,,,,,52840,585,,,,,,,,,,,,
245.340970,52840,428,,,,,,,,,,,,,,,,,,,,
245.351946,,,,,,,,,,,6636,-5047,0,0,0,560,-3,37,638682354110000000,-1,1,-57000
245.397982,,,,,,,,,,,6604,-5091,0,0,0,560,-3,37,638682354110000000,-1,1,-57000
245.429234,,,52888,525,,,,,,,,,,,,,,,,,,
245.429685,,,,,,,,,52888,582,,,,,,,,,,,,
245.431837,52888,427,,,,,,,,,,,,,,,,,,,,
245.433673,,,,,52888,0,,,,,,,,,,,,,,,,
245.436298,,,,,,,52888,770,,,,,,,,,,,,,,
245.473937,,,,,,,,,,,6577,-5127,0,0,0,560,-3,37,638682354110000000,-1,1,-56000
245.525281,52936,427,,,,,,,,,,,,,,,,,,,,
245.525392,,,,,52936,903,,,,,,,,,,,,,,,,
245.528186,,,,,,,52936,770,,,,,,,,,,,,,,
245.529404,,,52936,530,,,,,,,,,,,,,,,,,,
245.530865,,,,,,,,,52936,588,,,,,,,,,,,,
245.595952,,,,,,,,,,,6546,-5167,0,0,0,560,-3,37,638682354110000000,-1,1,-56000
245.621227,,,52984,529,,,,,,,,,,,,,,,,,,
245.622451,,,,,,,,,52984,585,,,,,,,,,,,,
245.624246,52984,423,,,,,,,,,,,,,,,,,,,,
245.626049,,,,,52984,0,,,,,,,,,,,,,,,,
245.630038,,,,,,,52984,768,,,,,,,,,,,,,,
245.669942,,,,,,,,,,,6517,-5203,0,0,0,560,-3,37,638682354110000000,-1,1,-55000
245.707168,,,,,53024,0,,,,,,,,,,,,,,,,
245.717274,53032,428,,,,,,,,,,,,,,,,,,,,
245.719831,,,,,,,53032,768,,,,,,,,,,,,,,
245.721498,,,53032,527,,,,,,,,,,,,,,,,,,
245.723269,,,,,,,,,53032,590,,,,,,,,,,,,
245.798255,,,,,53072,0,,,,,,,,,,,,,,,,
245.813242,,,,,,,53080,762,,,,,,,,,,,,,,
245.813874,,,53080,528,,,,,,,,,,,,,,,,,,
245.815207,,,,,,,,,53080,589,,,,,,,,,,,,
245.816593,53080,422,,,,,,,,,,,,,,,,,,,,
245.848959,,,,,,,,,,,6483,-5249,0,0,0,560,-3,37,638682354110000000,-1,1,-55000
245.909226,53128,420,,,,,,,,,,,,,,,,,,,,
245.910351,,,,,53128,0,,,,,,,,,,,,,,,,
245.913707,,,,,,,53128,757,,,,,,,,,,,,,,
245.913977,,,53128,528,,,,,,,,,,,,,,,,,,
245.915613,,,,,,,,,53128,589,,,,,,,,,,,,
245.991565,,,,,53168,0,,,,,,,,,,,,,,,,
246.005247,,,,,,,53176,757,,,,,,,,,,,,,,
246.006069,,,53176,541,,,,,,,,,,,,,,,,,,
246.007294,,,,,,,,,53176,592,,,,,,,,,,,,
246.009564,53176,403,,,,,,,,,,,,,,,,,,,,
246.045966,,,,,,,,,,,6445,-5292,0,0,0,560,-3,37,638682354110000000,-1,1,-54000
246.047432,,,,,,,,,,,6416,-5328,0,0,0,560,-3,37,638682354120000000,-1,1,-53000
246.092192,,,,,53216,0,,,,,,,,,,,,,,,,
246.101218,53224,414,,,,,,,,,,,,,,,,,,,,
246.102956,,,,,,,,,,,6382,-5366,0,0,0,560,-3,37,638682354120000000,-1,1,-53000
246.105249,,,,,,,53224,756,,,,,,,,,,,,,,
246.106471,,,53224,554,,,,,,,,,,,,,,,,,,
246.107939,,,,,,,,,53224,593,,,,,,,,,,,,
246.159971,,,,,,,,,,,6344,-5408,0,0,0,560,-3,37,638682354120000000,-1,1,-52000
246.198263,,,53272,556,,,,,,,,,,,,,,,,,,
246.198582,,,,,,,53272,756,,,,,,,,,,,,,,
246.199806,,,,,,,,,53272,582,,,,,,,,,,,,
246.202034,53272,402,,,,,,,,,,,,,,,,,,,,
246.204914,,,,,53272,0,,,,,,,,,,,,,,,,
246.293210,53320,418,,,,,,,,,,,,,,,,,,,,
246.294612,,,,,53320,0,,,,,,,,,,,,,,,,
246.298174,,,,,,,,,,,6313,-5443,0,0,0,560,-3,37,638682354120000000,-1,1,-52000
246.298284,,,53320,557,,,,,,,,,,,,,,,,,,
246.298396,,,,,,,53320,756,,,,,,,,,,,,,,
246.300444,,,,,,,,,53320,578,,,,,,,,,,,,
246.389225,,,,,,,53368,753,,,,,,,,,,,,,,
246.389335,,,53368,551,,,,,,,,,,,,,,,,,,
246.391424,,,,,,,,,53368,574,,,,,,,,,,,,
246.393792,53368,412,,,,,,,,,,,,,,,,,,,,
246.395898,,,,,53368,0,,,,,,,,,,,,,,,,
246.439964,,,,,,,,,,,6277,-5487,0,0,0,560,-3,37,638682354120000000,-1,1,-51000
246.476920,,,,,53408,0,,,,,,,,,,,,,,,,
246.485202,53416,410,,,,,,,,,,,,,,,,,,,,
246.489464,,,,,,,53416,749,,,,,,,,,,,,,,
246.490687,,,53416,544,,,,,,,,,,,,,,,,,,
246.493142,,,,,,,,,53416,576,,,,,,,,,,,,
246.581218,,,,,,,53464,748,,,,,,,,,,,,,,
246.582325,,,53464,551,,,,,,,,,,,,,,,,,,
246.583921,,,,,,,,,53464,572,,,,,,,,,,,,
246.586201,53464,400,,,,,,,,,,,,,,,,,,,,
246.589967,,,,,,,,,,,6245,-5520,0,0,0,560,-3,37,638682354120000000,-1,1,-51000
246.590078,,,,,53464,881,,,,,,,,,,,,,,,,
246.618015,,,,,,,,,,,6211,-5558,0,0,0,560,-3,37,638682354120000000,-1,1,-50000
246.665969,,,,,,,,,,,6180,-5592,0,0,0,560,-3,37,638682354120000000,-1,1,-49000
246.677214,,,,,,,,,53512,580,,,,,,,,,,,,
246.677462,53512,409,,,,,,,,,,,,,,,,,,,,
246.679549,,,,,53512,880,,,,,,,,,,,,,,,,
246.683100,,,53512,572,,,,,,,,,,,,,,,,,,
246.684174,,,,,,,53512,745,,,,,,,,,,,,,,
246.773913,,,53560,578,,,,,,,,,,,,,,,,,,
246.775113,,,,,,,53560,747,,,,,,,,,,,,,,
246.776337,,,,,,,,,53560,580,,,,,,,,,,,,
246.778579,53560,403,,,,,,,,,,,,,,,,,,,,
246.780833,,,,,53560,884,,,,,,,,,,,,,,,,
246.834975,,,,,,,,,,,6142,-5632,0,0,0,560,-3,37,638682354120000000,-1,1,-49000
246.869317,,,,,,,,,53608,580,,,,,,,,,,,,
246.870237,53608,410,,,,,,,,,,,,,,,,,,,,
246.871990,,,,,53608,882,,,,,,,,,,,,,,,,
246.874100,,,,,,,53608,744,,,,,,,,,,,,,,
246.875320,,,53608,570,,,,,,,,,,,,,,,,,,
246.885984,,,,,,,,,,,6113,-5663,0,0,0,560,-3,37,638682354120000000,-1,1,-48000
246.965183,,,,,53656,884,,,,,,,,,,,,,,,,
246.965295,,,,,,,53656,743,,,,,,,,,,,,,,
246.966723,,,53656,572,,,,,,,,,,,,,,,,,,
246.968675,,,,,,,,,53656,580,,,,,,,,,,,,
246.971081,53656,406,,,,,,,,,,,,,,,,,,,,
246.992981,,,,,,,,,,,6085,-5691,0,0,0,560,-3,37,638682354130000000,-1,1,-48000
247.061197,,,,,,,,,53704,579,,,,,,,,,,,,
247.062627,53704,395,,,,,,,,,,,,,,,,,,,,
247.064609,,,,,53704,884,,,,,,,,,,,,,,,,
247.066538,,,,,,,53704,746,,,,,,,,,,,,,,
247.068172,,,53704,568,,,,,,,,,,,,,,,,,,
247.157175,,,,,53752,882,,,,,,,,,,,,,,,,
247.158363,,,,,,,53752,742,,,,,,,,,,,,,,
247.158792,,,53752,564,,,,,,,,,,,,,,,,,,
247.161313,,,,,,,,,53752,575,,,,,,,,,,,,
247.163460,53752,411,,,,,,,,,,,,,,,,,,,,
247.241983,,,,,,,,,,,6073,-5702,0,0,0,560,-4,37,638682354130000000,-1,1,-48000
247.243964,,,,,,,,,,,6071,-5707,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.253192,,,,,,,,,53800,583,,,,,,,,,,,,
247.254736,53800,395,,,,,,,,,,,,,,,,,,,,
247.256988,,,,,53800,881,,,,,,,,,,,,,,,,
247.259190,,,,,,,53800,743,,,,,,,,,,,,,,
247.260411,,,53800,563,,,,,,,,,,,,,,,,,,
247.265991,,,,,,,,,,,6070,-5707,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.349165,,,,,53848,884,,,,,,,,,,,,,,,,
247.350394,,,,,,,53848,746,,,,,,,,,,,,,,
247.351616,,,53848,567,,,,,,,,,,,,,,,,,,
247.353482,,,,,,,,,53848,581,,,,,,,,,,,,
247.356564,53848,392,,,,,,,,,,,,,,,,,,,,
247.386072,,,,,,,,,,,6073,-5705,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.445186,,,,,,,,,53896,578,,,,,,,,,,,,
247.447176,53896,392,,,,,,,,,,,,,,,,,,,,
247.449366,,,,,53896,884,,,,,,,,,,,,,,,,
247.451598,,,,,,,53896,741,,,,,,,,,,,,,,
247.454196,,,53896,563,,,,,,,,,,,,,,,,,,
247.481980,,,,,,,,,,,6075,-5703,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.541558,,,,,53944,883,,,,,,,,,,,,,,,,
247.542784,,,,,,,53944,742,,,,,,,,,,,,,,
247.544008,,,53944,568,,,,,,,,,,,,,,,,,,
247.546108,,,,,,,,,53944,579,,,,,,,,,,,,
247.548430,53944,404,,,,,,,,,,,,,,,,,,,,
247.560984,,,,,,,,,,,6077,-5700,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.637512,,,,,,,,,53992,578,,,,,,,,,,,,
247.639616,53992,402,,,,,,,,,,,,,,,,,,,,
247.641742,,,,,53992,885,,,,,,,,,,,,,,,,
247.644039,,,,,,,53992,743,,,,,,,,,,,,,,
247.645263,,,53992,565,,,,,,,,,,,,,,,,,,
247.733148,,,,,54040,885,,,,,,,,,,,,,,,,
247.735220,,,,,,,54040,740,,,,,,,,,,,,,,
247.736442,,,54040,567,,,,,,,,,,,,,,,,,,
247.738505,,,,,,,,,54040,574,,,,,,,,,,,,
247.740870,54040,400,,,,,,,,,,,,,,,,,,,,
247.745016,,,,,,,,,,,6080,-5698,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.786028,,,,,,,,,,,6082,-5696,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.829130,,,54088,565,,,,,,,,,,,,,,,,,,
247.830646,,,,,,,,,54088,580,,,,,,,,,,,,
247.832056,54088,393,,,,,,,,,,,,,,,,,,,,
247.834182,,,,,54088,886,,,,,,,,,,,,,,,,
247.836568,,,,,,,54088,746,,,,,,,,,,,,,,
247.862000,,,,,,,,,,,6084,-5693,0,0,0,560,-3,37,638682354130000000,-1,0,-48000
247.925135,54136,400,,,,,,,,,,,,,,,,,,,,
247.925527,,,,,54136,885,,,,,,,,,,,,,,,,
247.927753,,,,,,,54136,746,,,,,,,,,,,,,,
247.928978,,,54136,560,,,,,,,,,,,,,,,,,,
247.930970,,,,,,,,,54136,578,,,,,,,,,,,,
248.018024,,,,,,,,,,,6086,-5691,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.021102,,,54184,566,,,,,,,,,,,,,,,,,,
248.022326,,,,,,,,,54184,580,,,,,,,,,,,,
248.022919,,,,,,,54184,744,,,,,,,,,,,,,,
248.025025,54184,399,,,,,,,,,,,,,,,,,,,,
248.026590,,,,,54184,885,,,,,,,,,,,,,,,,
248.117166,54232,398,,,,,,,,,,,,,,,,,,,,
248.119004,,,,,,,,,,,6088,-5689,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.119115,,,,,54232,886,,,,,,,,,,,,,,,,
248.120887,,,54232,571,,,,,,,,,,,,,,,,,,
248.121762,,,,,,,54232,743,,,,,,,,,,,,,,
248.123346,,,,,,,,,54232,577,,,,,,,,,,,,
248.213152,,,54280,572,,,,,,,,,,,,,,,,,,
248.213512,,,,,,,54280,743,,,,,,,,,,,,,,
248.214866,,,,,,,,,54280,575,,,,,,,,,,,,
248.217403,54280,402,,,,,,,,,,,,,,,,,,,,
248.220011,,,,,,,,,,,6090,-5687,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.220628,,,,,54280,886,,,,,,,,,,,,,,,,
248.279002,,,,,,,,,,,6093,-5685,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.309152,54328,400,,,,,,,,,,,,,,,,,,,,
248.311064,,,,,54328,883,,,,,,,,,,,,,,,,
248.312418,,,,,,,54328,743,,,,,,,,,,,,,,
248.314041,,,54328,575,,,,,,,,,,,,,,,,,,
248.316209,,,,,,,,,54328,579,,,,,,,,,,,,
248.372003,,,,,,,,,,,6094,-5683,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.405181,,,54376,569,,,,,,,,,,,,,,,,,,
248.405293,,,,,,,54376,745,,,,,,,,,,,,,,
248.407057,,,,,,,,,54376,580,,,,,,,,,,,,
248.408977,54376,397,,,,,,,,,,,,,,,,,,,,
248.411650,,,,,54376,884,,,,,,,,,,,,,,,,
248.455007,,,,,,,,,,,6095,-5681,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.501153,54424,400,,,,,,,,,,,,,,,,,,,,
248.502835,,,,,54424,883,,,,,,,,,,,,,,,,
248.506160,,,54424,576,,,,,,,,,,,,,,,,,,
248.507666,,,,,,,54424,747,,,,,,,,,,,,,,
248.508888,,,,,,,,,54424,578,,,,,,,,,,,,
248.567010,,,,,,,,,,,6096,-5679,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.597098,,,54472,573,,,,,,,,,,,,,,,,,,
248.597210,,,,,,,54472,742,,,,,,,,,,,,,,
248.599494,,,,,,,,,54472,579,,,,,,,,,,,,
248.601449,54472,407,,,,,,,,,,,,,,,,,,,,
248.604149,,,,,54472,885,,,,,,,,,,,,,,,,
248.652007,,,,,,,,,,,6096,-5679,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.693101,54520,406,,,,,,,,,,,,,,,,,,,,
248.695986,,,,,54520,883,,,,,,,,,,,,,,,,
248.697914,,,54520,568,,,,,,,,,,,,,,,,,,
248.698267,,,,,,,54520,742,,,,,,,,,,,,,,
248.701174,,,,,,,,,54520,577,,,,,,,,,,,,
248.777010,,,,,,,,,,,6096,-5679,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.789124,,,,,,,54568,743,,,,,,,,,,,,,,
248.789669,,,54568,568,,,,,,,,,,,,,,,,,,
248.792399,,,,,,,,,54568,576,,,,,,,,,,,,
248.794775,54568,397,,,,,,,,,,,,,,,,,,,,
248.796620,,,,,54568,885,,,,,,,,,,,,,,,,
248.858021,,,,,,,,,,,6096,-5679,0,0,0,560,-3,37,638682354140000000,-1,0,-48000
248.885097,54616,419,,,,,,,,,,,,,,,,,,,,
248.885208,,,,,,,,,54616,576,,,,,,,,,,,,
248.887802,,,,,54616,885,,,,,,,,,,,,,,,,
248.889278,,,,,,,54616,744,,,,,,,,,,,,,,
248.890410,,,54616,571,,,,,,,,,,,,,,,,,,
248.964018,,,,,,,,,,,6096,-5678,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
248.981096,,,,,54664,889,,,,,,,,,,,,,,,,
248.981208,,,,,,,54664,744,,,,,,,,,,,,,,
248.982609,,,54664,576,,,,,,,,,,,,,,,,,,
248.984335,,,,,,,,,54664,580,,,,,,,,,,,,
248.986525,54664,407,,,,,,,,,,,,,,,,,,,,
249.057011,,,,,,,,,,,6097,-5678,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.077309,,,,,,,,,54712,577,,,,,,,,,,,,
249.078354,54712,397,,,,,,,,,,,,,,,,,,,,
249.080242,,,,,54712,886,,,,,,,,,,,,,,,,
249.081686,,,,,,,54712,748,,,,,,,,,,,,,,
249.082908,,,54712,569,,,,,,,,,,,,,,,,,,
249.151060,,,,,,,,,,,6098,-5677,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.173088,,,,,54760,889,,,,,,,,,,,,,,,,
249.173200,,,,,,,54760,744,,,,,,,,,,,,,,
249.174630,,,54760,572,,,,,,,,,,,,,,,,,,
249.176738,,,,,,,,,54760,581,,,,,,,,,,,,
249.178432,54760,401,,,,,,,,,,,,,,,,,,,,
249.251018,,,,,,,,,,,6099,-5676,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.269102,,,,,,,,,54808,581,,,,,,,,,,,,
249.270233,54808,404,,,,,,,,,,,,,,,,,,,,
249.273775,,,,,54808,883,,,,,,,,,,,,,,,,
249.274199,,,,,,,54808,743,,,,,,,,,,,,,,
249.276162,,,54808,574,,,,,,,,,,,,,,,,,,
249.364843,,,,,54856,0,,,,,,,,,,,,,,,,
249.365240,,,,,,,54856,747,,,,,,,,,,,,,,
249.366812,,,54856,569,,,,,,,,,,,,,,,,,,
249.369624,,,,,,,,,54856,579,,,,,,,,,,,,
249.370962,54856,410,,,,,,,,,,,,,,,,,,,,
249.417026,,,,,,,,,,,6101,-5675,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.461782,,,,,,,,,54904,578,,,,,,,,,,,,
249.463260,54904,406,,,,,,,,,,,,,,,,,,,,
249.464966,,,,,54904,883,,,,,,,,,,,,,,,,
249.467168,,,,,,,54904,747,,,,,,,,,,,,,,
249.468078,,,54904,570,,,,,,,,,,,,,,,,,,
249.557109,,,,,54952,886,,,,,,,,,,,,,,,,
249.558759,,,54952,563,,,,,,,,,,,,,,,,,,
249.559073,,,,,,,54952,739,,,,,,,,,,,,,,
249.561856,,,,,,,,,54952,576,,,,,,,,,,,,
249.564116,54952,403,,,,,,,,,,,,,,,,,,,,
249.566054,,,,,,,,,,,6102,-5674,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.567518,,,,,,,,,,,6103,-5673,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.654032,,,,,,,,,,,6104,-5673,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.654142,,,,,,,,,55000,580,,,,,,,,,,,,
249.656644,55000,396,,,,,,,,,,,,,,,,,,,,
249.657867,,,,,55000,884,,,,,,,,,,,,,,,,
249.659089,,,,,,,55000,748,,,,,,,,,,,,,,
249.660309,,,55000,570,,,,,,,,,,,,,,,,,,
249.749061,,,,,55048,883,,,,,,,,,,,,,,,,
249.750288,,,,,,,55048,745,,,,,,,,,,,,,,
249.751511,,,55048,574,,,,,,,,,,,,,,,,,,
249.753987,,,,,,,,,55048,580,,,,,,,,,,,,
249.756058,55048,398,,,,,,,,,,,,,,,,,,,,
249.796036,,,,,,,,,,,6104,-5672,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.845128,,,,,,,,,55096,580,,,,,,,,,,,,
249.847394,55096,415,,,,,,,,,,,,,,,,,,,,
249.849783,,,,,55096,884,,,,,,,,,,,,,,,,
249.851743,,,,,,,55096,747,,,,,,,,,,,,,,
249.854491,,,55096,571,,,,,,,,,,,,,,,,,,
249.869029,,,,,,,,,,,6105,-5672,0,0,0,560,-3,37,638682354150000000,-1,0,-48000
249.941056,,,,,55144,882,,,,,,,,,,,,,,,,
249.942284,,,,,,,55144,744,,,,,,,,,,,,,,
249.943671,,,55144,576,,,,,,,,,,,,,,,,,,
249.946421,,,,,,,,,55144,580,,,,,,,,,,,,
249.948711,55144,408,,,,,,,,,,,,,,,,,,,,
250.037034,,,55192,568,,,,,,,,,,,,,,,,,,
250.038250,,,,,,,,,55192,577,,,,,,,,,,,,
250.039837,55192,392,,,,,,,,,,,,,,,,,,,,
250.042815,,,,,55192,888,,,,,,,,,,,,,,,,
250.045463,,,,,,,55192,743,,,,,,,,,,,,,,
250.133040,55240,397,,,,,,,,,,,,,,,,,,,,
250.133830,,,,,55240,0,,,,,,,,,,,,,,,,
250.135462,,,,,,,55240,744,,,,,,,,,,,,,,
250.136660,,,55240,571,,,,,,,,,,,,,,,,,,
250.139009,,,,,,,,,55240,580,,,,,,,,,,,,
250.170036,,,,,,,,,,,6105,-5671,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.175039,,,,,,,,,,,6106,-5671,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.176481,,,,,,,,,,,6107,-5670,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.229029,,,55288,578,,,,,,,,,,,,,,,,,,
250.230256,,,,,,,,,55288,580,,,,,,,,,,,,
250.232208,55288,402,,,,,,,,,,,,,,,,,,,,
250.235239,,,,,55288,883,,,,,,,,,,,,,,,,
250.238118,,,,,,,55288,745,,,,,,,,,,,,,,
250.275037,,,,,,,,,,,6107,-5669,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.325077,55336,406,,,,,,,,,,,,,,,,,,,,
250.326009,,,,,55336,883,,,,,,,,,,,,,,,,
250.327381,,,,,,,55336,745,,,,,,,,,,,,,,
250.329290,,,55336,575,,,,,,,,,,,,,,,,,,
250.331386,,,,,,,,,55336,578,,,,,,,,,,,,
250.374046,,,,,,,,,,,6108,-5669,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.421057,,,55384,578,,,,,,,,,,,,,,,,,,
250.422598,,,,,,,,,55384,578,,,,,,,,,,,,
250.424500,55384,401,,,,,,,,,,,,,,,,,,,,
250.426824,,,,,55384,884,,,,,,,,,,,,,,,,
250.428272,,,,,,,55384,745,,,,,,,,,,,,,,
250.475050,,,,,,,,,,,6108,-5668,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.517063,55432,407,,,,,,,,,,,,,,,,,,,,
250.518288,,,,,55432,886,,,,,,,,,,,,,,,,
250.519512,,,,,,,55432,746,,,,,,,,,,,,,,
250.522430,,,55432,573,,,,,,,,,,,,,,,,,,
250.523882,,,,,,,,,55432,578,,,,,,,,,,,,
250.610044,,,,,,,,,,,6109,-5668,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.613444,,,55480,574,,,,,,,,,,,,,,,,,,
250.615399,,,,,,,,,55480,579,,,,,,,,,,,,
250.617209,55480,403,,,,,,,,,,,,,,,,,,,,
250.619173,,,,,55480,887,,,,,,,,,,,,,,,,
250.622179,,,,,,,55480,744,,,,,,,,,,,,,,
250.709018,55528,397,,,,,,,,,,,,,,,,,,,,
250.710357,,,,,55528,887,,,,,,,,,,,,,,,,
250.713157,,,,,,,55528,745,,,,,,,,,,,,,,
250.713268,,,55528,571,,,,,,,,,,,,,,,,,,
250.717545,,,,,,,,,55528,577,,,,,,,,,,,,
250.768048,,,,,,,,,,,6109,-5667,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
250.805043,,,55576,572,,,,,,,,,,,,,,,,,,
250.805155,,,,,,,55576,747,,,,,,,,,,,,,,
250.807288,,,,,,,,,55576,576,,,,,,,,,,,,
250.809380,55576,418,,,,,,,,,,,,,,,,,,,,
250.811584,,,,,55576,885,,,,,,,,,,,,,,,,
250.901009,55624,415,,,,,,,,,,,,,,,,,,,,
250.902764,,,,,55624,886,,,,,,,,,,,,,,,,
250.904122,,,,,,,55624,742,,,,,,,,,,,,,,
250.905658,,,55624,568,,,,,,,,,,,,,,,,,,
250.908600,,,,,,,,,55624,581,,,,,,,,,,,,
250.997027,,,,,,,55672,746,,,,,,,,,,,,,,
250.997137,,,55672,575,,,,,,,,,,,,,,,,,,
250.999723,,,,,,,,,55672,580,,,,,,,,,,,,
251.002382,55672,413,,,,,,,,,,,,,,,,,,,,
251.004080,,,,,55672,885,,,,,,,,,,,,,,,,
251.029076,,,,,,,,,,,6110,-5667,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
251.030524,,,,,,,,,,,6110,-5666,0,0,0,560,-3,37,638682354160000000,-1,0,-48000
251.031928,,,,,,,,,,,6111,-5666,0,0,0,560,-3,37,638682354170000000,-1,0,-48000
251.092999,55720,424,,,,,,,,,,,,,,,,,,,,
251.093110,,,,,,,,,55720,580,,,,,,,,,,,,
251.095264,,,,,55720,883,,,,,,,,,,,,,,,,
251.096600,,,,,,,55720,746,,,,,,,,,,,,,,
251.098037,,,55720,574,,,,,,,,,,,,,,,,,,
251.144063,,,,,,,,,,,6111,-5665,0,0,0,560,-3,37,638682354170000000,-1,0,-48000
251.189148,,,55768,570,,,,,,,,,,,,,,,,,,
251.189924,,,,,,,55768,744,,,,,,,,,,,,,,
251.192159,,,,,,,,,55768,582,,,,,,,,,,,,
251.194015,55768,402,,,,,,,,,,,,,,,,,,,,
251.196487,,,,,55768,0,,,,,,,,,,,,,,,,
251.207067,,,,,,,,,,,6111,-5665,0,0,0,560,-3,37,638682354170000000,-1,0,-48000
251.285055,,,,,,,,,55816,578,,,,,,,,,,,,
251.285166,55816,396,,,,,,,,,,,,,,,,,,,,
251.287642,,,,,55816,883,,,,,,,,,,,,,,,,
251.289271,,,,,,,55816,744,,,,,,,,,,,,,,
251.291157,,,55816,571,,,,,,,,,,,,,,,,,,
251.381031,,,,,55864,882,,,,,,,,,,,,,,,,
251.382456,,,,,,,55864,748,,,,,,,,,,,,,,
251.382566,,,55864,574,,,,,,,,,,,,,,,,,,
251.384624,,,,,,,,,55864,579,,,,,,,,,,,,
251.386455,55864,401,,,,,,,,,,,,,,,,,,,,
