sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp
108612,90.77,-156.2,65.42,4.65,60.52,756,-655,61,370,0.0,0.0,0.0,0.0,1720783187161
108613,85.11,-162.73,77.61,1.36,64.72,758,-685,17,323,0.0,0.0,0.0,0.0,1720783187212
108614,108.26,-174.77,66.5,7.68,78.45,758,-735,101,150,0.0,0.0,0.0,0.0,1720783187261
108615,108.23,-176.14,67.91,7.42,80.69,757,-740,97,121,0.0,0.0,0.0,0.0,1720783187311
108618,90.72,-166.06,75.34,2.81,67.46,758,-699,37,290,0.0,0.0,0.0,0.0,1720783187462
108619,106.66,-174.35,67.68,7.17,77.48,757,-733,94,162,0.0,0.0,0.0,0.0,1720783187512
108620,82.68,-151.81,69.12,2.48,57.57,757,-638,32,405,0.0,0.0,0.0,0.0,1720783187560
108621,59.37,-157.34,97.97,-7.1,61.75,757,-661,-93,355,0.0,0.0,0.0,0.0,1720783187611
108622,85.13,-158.96,73.82,2.06,62.08,759,-670,27,355,0.0,0.0,0.0,0.0,1720783187662
108623,98.36,-176.11,77.75,3.78,78.68,757,-740,49,148,0.0,0.0,0.0,0.0,1720783187711
108625,82.69,-160.04,77.35,0.0,62.77,756,-672,0,345,0.0,0.0,0.0,0.0,1720783187814
108626,106.68,-175.27,68.59,7.0,78.83,758,-738,92,145,0.0,0.0,0.0,0.0,1720783187861
108627,99.66,-156.36,56.7,7.9,61.28,757,-657,104,360,0.0,0.0,0.0,0.0,1720783187910
108628,83.59,-156.97,73.37,1.86,60.75,758,-661,24,370,0.0,0.0,0.0,0.0,1720783187962
108629,27.49,-139.89,112.4,-15.79,53.86,756,-587,-205,429,0.0,0.0,0.0,0.0,1720783188012
108630,102.18,-170.41,68.22,6.25,72.25,757,-716,82,229,0.0,0.0,0.0,0.0,1720783188061
108631,80.85,-159.89,79.03,0.0,62.64,756,-671,0,347,0.0,0.0,0.0,0.0,1720783188112
108632,47.41,-148.13,100.72,-9.83,56.63,756,-622,-129,409,0.0,0.0,0.0,0.0,1720783188163
108633,73.97,-157.03,83.05,-1.65,60.77,756,-659,-21,369,0.0,0.0,0.0,0.0,1720783188211
108634,55.58,-150.43,94.85,-7.22,57.39,758,-633,-95,405,0.0,0.0,0.0,0.0,1720783188263
108637,93.08,-170.07,76.98,2.94,71.09,757,-715,38,245,0.0,0.0,0.0,0.0,1720783188413
108638,71.25,-160.91,89.65,-3.37,63.56,757,-676,-44,336,0.0,0.0,0.0,0.0,1720783188463
108639,88.06,-172.57,84.51,0.0,73.48,759,-727,0,215,0.0,0.0,0.0,0.0,1720783188512
108640,78.28,-158.19,79.91,0.0,61.5,759,-667,0,362,0.0,0.0,0.0,0.0,1720783188563
108641,51.34,-153.51,102.16,-9.37,59.8,757,-645,-123,375,0.0,0.0,0.0,0.0,1720783188612
108642,85.95,-164.9,78.95,1.27,66.39,757,-693,16,303,0.0,0.0,0.0,0.0,1720783188661
108643,42.33,-147.31,104.98,-11.58,56.65,756,-618,-151,407,0.0,0.0,0.0,0.0,1720783188713
108644,90.94,-173.07,82.12,1.61,74.12,756,-726,21,206,0.0,0.0,0.0,0.0,1720783188764
108645,44.64,-155.56,110.92,-12.26,62.17,755,-652,-160,344,0.0,0.0,0.0,0.0,1720783188812
108646,90.37,-167.87,77.5,2.35,68.96,758,-706,31,271,0.0,0.0,0.0,0.0,1720783188862
108647,48.67,-154.97,106.29,-10.64,61.16,755,-649,-139,357,0.0,0.0,0.0,0.0,1720783188914
108648,67.19,-151.4,84.21,-3.11,57.38,757,-636,-41,407,0.0,0.0,0.0,0.0,1720783188961
108649,84.99,-169.4,84.4,0.0,70.23,757,-712,0,256,0.0,0.0,0.0,0.0,1720783189011
108650,70.64,-156.77,86.13,-2.83,60.69,756,-658,-37,369,0.0,0.0,0.0,0.0,1720783189063
108654,38.73,-146.75,108.01,-12.82,56.73,757,-617,-167,404,0.0,0.0,0.0,0.0,1720783189264
108655,70.84,-153.78,82.93,-2.21,58.75,756,-645,-29,391,0.0,0.0,0.0,0.0,1720783189313
108656,48.46,-152.87,104.4,-10.32,59.67,755,-641,-135,375,0.0,0.0,0.0,0.0,1720783189364
108657,55.23,-155.83,100.6,-8.35,61.04,756,-654,-109,362,0.0,0.0,0.0,0.0,1720783189412
108658,83.65,-169.39,85.74,0.0,70.22,757,-712,0,256,0.0,0.0,0.0,0.0,1720783189462
108659,37.63,-156.84,119.2,-15.15,64.51,757,-659,-197,314,0.0,0.0,0.0,0.0,1720783189514
108660,39.6,-148.84,109.23,-12.89,58.02,757,-625,-168,390,0.0,0.0,0.0,0.0,1720783189562
108661,77.14,-158.83,81.68,-0.0,61.93,759,-669,0,357,0.0,0.0,0.0,0.0,1720783189612
108663,64.17,-156.78,92.6,-5.22,61.0,756,-658,-68,364,0.0,0.0,0.0,0.0,1720783189711
108664,75.22,-156.31,81.09,-1.06,60.28,756,-656,-13,374,0.0,0.0,0.0,0.0,1720783189762
108665,26.21,-138.24,112.03,-15.96,53.01,757,-581,-208,437,0.0,0.0,0.0,0.0,1720783189813
108666,65.25,-164.16,98.9,-6.18,66.53,757,-690,-81,299,0.0,0.0,0.0,0.0,1720783189862
108667,68.14,-155.12,86.97,-3.45,59.68,757,-652,-45,381,0.0,0.0,0.0,0.0,1720783189914
108668,50.92,-159.26,108.33,-10.6,64.17,756,-668,-139,323,0.0,0.0,0.0,0.0,1720783189964
108669,47.88,-152.66,104.77,-10.5,59.6,757,-641,-137,376,0.0,0.0,0.0,0.0,1720783190014
108671,76.54,-172.5,95.96,-3.56,73.77,757,-725,-47,211,0.0,0.0,0.0,0.0,1720783190113
108672,37.51,-145.12,107.61,-12.98,55.82,758,-611,-170,414,0.0,0.0,0.0,0.0,1720783190163
108673,35.87,-141.58,105.71,-12.93,53.8,757,-595,-169,435,0.0,0.0,0.0,0.0,1720783190212
108674,79.09,-164.5,85.4,-1.15,66.06,757,-691,-15,307,0.0,0.0,0.0,0.0,1720783190264
108676,78.61,-157.62,79.0,0.0,61.11,756,-661,0,365,0.0,0.0,0.0,0.0,1720783190363
108677,54.93,-154.89,99.95,-8.29,60.4,757,-651,-109,370,0.0,0.0,0.0,0.0,1720783190415
108678,37.42,-153.66,116.24,-14.63,61.92,757,-646,-191,344,0.0,0.0,0.0,0.0,1720783190464
108679,50.05,-158.31,108.26,-10.75,63.53,755,-663,-140,330,0.0,0.0,0.0,0.0,1720783190514
108680,69.12,-155.85,86.72,-3.22,60.12,759,-657,-42,377,0.0,0.0,0.0,0.0,1720783190564
108681,36.2,-149.16,112.96,-14.25,58.75,757,-627,-186,380,0.0,0.0,0.0,0.0,1720783190614
108683,29.36,-146.7,117.33,-16.37,58.15,757,-616,-213,383,0.0,0.0,0.0,0.0,1720783190714
108684,51.93,-155.8,103.87,-9.58,61.37,758,-656,-126,358,0.0,0.0,0.0,0.0,1720783190765
108685,54.21,-153.34,99.13,-8.27,59.4,758,-645,-109,381,0.0,0.0,0.0,0.0,1720783190813
108686,42.37,-151.09,108.72,-12.27,59.2,402,-337,-85,201,0.0,0.0,0.0,0.0,1720783190863
108688,53.15,-149.74,96.59,-8.0,57.14,754,-627,-104,405,0.0,0.0,0.0,0.0,1720783190965
108689,43.27,-149.88,106.61,-11.71,58.25,758,-631,-153,390,0.0,0.0,0.0,0.0,1720783191014
108690,53.06,-147.74,94.68,-7.66,55.9,755,-619,-100,419,0.0,0.0,0.0,0.0,1720783191064
108691,55.32,-151.05,95.73,-7.43,57.8,758,-636,-98,400,0.0,0.0,0.0,0.0,1720783191112
108692,57.54,-159.58,102.04,-8.19,63.59,756,-670,-107,332,0.0,0.0,0.0,0.0,1720783191164
108693,57.55,-153.03,95.48,-6.97,58.92,757,-643,-91,387,0.0,0.0,0.0,0.0,1720783191215
108694,48.37,-149.66,101.28,-9.76,57.52,756,-628,-128,400,0.0,0.0,0.0,0.0,1720783191262
108695,45.97,-153.75,107.77,-11.42,60.62,757,-646,-149,364,0.0,0.0,0.0,0.0,1720783191315
108696,76.98,-160.73,83.75,-1.23,63.26,754,-673,-16,339,0.0,0.0,0.0,0.0,1720783191365
108697,130.3,75.61,-205.91,68.7,-90.0,413,150,384,0,0.0,0.0,0.0,0.0,1720783191414
108698,50.74,206.34,-257.09,40.72,-90.0,757,573,493,0,0.0,0.0,0.0,0.0,1720783191465
108699,66.74,194.23,-260.97,44.23,-90.0,755,540,526,0,0.0,0.0,0.0,0.0,1720783191514
108700,39.22,215.61,-254.83,38.2,-90.0,754,592,466,0,0.0,0.0,0.0,0.0,1720783191564
108701,25.52,213.78,-239.3,35.56,-90.0,757,615,440,0,0.0,0.0,0.0,0.0,1720783191612
108702,72.05,190.54,-262.59,45.38,-90.0,757,531,538,0,0.0,0.0,0.0,0.0,1720783191664
108703,32.97,209.33,-242.31,37.19,-90.0,758,603,458,0,0.0,0.0,0.0,0.0,1720783191714
108704,65.46,185.73,-251.2,44.53,-90.0,755,538,529,0,0.0,0.0,0.0,0.0,1720783191763
108705,53.71,209.12,-262.83,41.14,-90.0,759,571,499,0,0.0,0.0,0.0,0.0,1720783191815
108707,17.37,215.38,-232.76,33.83,-90.0,755,627,420,0,0.0,0.0,0.0,0.0,1720783191915
108708,60.74,207.68,-268.42,42.45,-90.0,757,558,510,0,0.0,0.0,0.0,0.0,1720783191965
108709,17.8,212.54,-230.34,33.97,-90.0,754,625,421,0,0.0,0.0,0.0,0.0,1720783192015
108710,30.4,207.86,-238.26,36.72,-90.0,754,604,450,0,0.0,0.0,0.0,0.0,1720783192066
108712,34.51,208.58,-243.09,37.52,-90.0,757,600,461,0,0.0,0.0,0.0,0.0,1720783192164
108713,14.19,213.44,-227.63,33.18,-90.0,755,631,413,0,0.0,0.0,0.0,0.0,1720783192215
108714,18.33,218.62,-236.95,33.97,-90.0,755,626,421,0,0.0,0.0,0.0,0.0,1720783192265
108715,46.8,195.58,-242.39,40.47,-90.0,754,573,489,0,0.0,0.0,0.0,0.0,1720783192314
108716,62.05,187.76,-249.82,43.79,-90.0,758,547,524,0,0.0,0.0,0.0,0.0,1720783192365
108717,71.67,184.7,-256.38,45.7,-90.0,759,530,543,0,0.0,0.0,0.0,0.0,1720783192414
108718,65.42,190.88,-256.31,44.21,-90.0,757,542,527,0,0.0,0.0,0.0,0.0,1720783192466
108719,56.43,194.59,-251.03,42.36,-90.0,759,560,511,0,0.0,0.0,0.0,0.0,1720783192514
108720,58.64,193.79,-252.44,42.81,-90.0,759,556,515,0,0.0,0.0,0.0,0.0,1720783192563
108721,53.39,204.04,-257.44,41.32,-90.0,758,569,500,0,0.0,0.0,0.0,0.0,1720783192615
108722,56.77,187.16,-243.94,42.84,-90.0,759,556,516,0,0.0,0.0,0.0,0.0,1720783192662
108723,39.4,204.77,-244.17,38.63,-90.0,757,591,472,0,0.0,0.0,0.0,0.0,1720783192713
108725,62.01,191.82,-253.84,43.54,-90.0,759,550,522,0,0.0,0.0,0.0,0.0,1720783192815
108726,50.88,207.06,-257.94,40.72,-90.0,759,575,495,0,0.0,0.0,0.0,0.0,1720783192864
108727,44.5,207.2,-251.7,39.52,-90.0,759,585,482,0,0.0,0.0,0.0,0.0,1720783192916
108728,43.88,206.37,-250.25,39.44,-90.0,758,585,481,0,0.0,0.0,0.0,0.0,1720783192964
108729,21.7,214.22,-235.92,34.76,-90.0,756,621,431,0,0.0,0.0,0.0,0.0,1720783193014
108730,39.18,207.79,-246.98,38.47,-90.0,757,592,470,0,0.0,0.0,0.0,0.0,1720783193064
108731,58.56,201.25,-259.82,42.39,-90.0,760,561,512,0,0.0,0.0,0.0,0.0,1720783193115
108732,39.76,213.05,-252.81,38.39,-90.0,759,594,471,0,0.0,0.0,0.0,0.0,1720783193163
108733,35.25,211.85,-247.1,37.56,-90.0,758,600,462,0,0.0,0.0,0.0,0.0,1720783193215
108734,26.43,212.52,-238.95,35.77,-90.0,755,612,441,0,0.0,0.0,0.0,0.0,1720783193267
108735,59.68,198.34,-258.03,42.75,-90.0,756,555,513,0,0.0,0.0,0.0,0.0,1720783193315
108736,61.42,189.94,-251.37,43.54,-90.0,758,549,522,0,0.0,0.0,0.0,0.0,1720783193367
108737,66.83,196.21,-263.04,44.13,-90.0,760,545,529,0,0.0,0.0,0.0,0.0,1720783193415
108738,40.97,208.93,-249.9,38.78,-90.0,759,591,475,0,0.0,0.0,0.0,0.0,1720783193465
108739,52.73,211.57,-264.3,40.85,-90.0,758,573,495,0,0.0,0.0,0.0,0.0,1720783193516
108740,35.84,208.14,-243.99,37.8,-90.0,759,599,465,0,0.0,0.0,0.0,0.0,1720783193565
108741,41.66,206.62,-248.29,39.0,-90.0,759,589,477,0,0.0,0.0,0.0,0.0,1720783193614
108742,44.55,214.02,-258.57,39.26,-90.0,760,588,480,0,0.0,0.0,0.0,0.0,1720783193665
108743,54.52,202.12,-256.64,41.62,-90.0,760,568,504,0,0.0,0.0,0.0,0.0,1720783193716
108744,53.48,199.08,-252.56,41.58,-90.0,760,568,504,0,0.0,0.0,0.0,0.0,1720783193764
108745,41.77,199.92,-241.7,39.29,-90.0,756,585,478,0,0.0,0.0,0.0,0.0,1720783193815
108746,29.17,207.18,-236.36,36.5,-90.0,34,27,20,0,0.0,0.0,0.0,0.0,1720783193866
108747,33.9,214.65,-248.56,37.21,-90.0,758,603,458,0,0.0,0.0,0.0,0.0,1720783193915
108748,50.37,193.89,-244.26,41.25,-90.0,760,571,501,0,0.0,0.0,0.0,0.0,1720783193965
108750,29.05,210.27,-239.32,36.37,-90.0,757,609,448,0,0.0,0.0,0.0,0.0,1720783194065
108752,16.37,215.36,-231.74,33.62,-90.0,755,628,418,0,0.0,0.0,0.0,0.0,1720783194165
108753,53.06,194.7,-247.77,41.72,-90.0,760,567,505,0,0.0,0.0,0.0,0.0,1720783194215
108754,18.12,208.38,-226.51,34.11,-90.0,756,625,423,0,0.0,0.0,0.0,0.0,1720783194265
108756,29.0,209.31,-238.31,36.39,-90.0,756,608,448,0,0.0,0.0,0.0,0.0,1720783194365
108757,57.11,192.3,-249.41,42.61,-90.0,758,557,513,0,0.0,0.0,0.0,0.0,1720783194415
108758,46.03,207.26,-253.3,39.81,-90.0,757,581,484,0,0.0,0.0,0.0,0.0,1720783194467
108759,21.96,206.42,-228.38,34.98,-90.0,757,620,433,0,0.0,0.0,0.0,0.0,1720783194515
108760,51.22,205.96,-257.19,40.83,-90.0,759,574,496,0,0.0,0.0,0.0,0.0,1720783194564
108761,-8.7,256.26,-247.56,28.27,-90.0,757,666,358,0,0.0,0.0,0.0,0.0,1720783194615
108762,28.65,213.13,-241.78,36.21,-90.0,758,611,447,0,0.0,0.0,0.0,0.0,1720783194666
108763,24.61,203.25,-227.87,35.63,-90.0,757,615,440,0,0.0,0.0,0.0,0.0,1720783194715
108764,37.09,208.88,-245.97,38.02,-90.0,758,597,466,0,0.0,0.0,0.0,0.0,1720783194767
108765,15.58,221.65,-237.24,33.35,-90.0,757,632,416,0,0.0,0.0,0.0,0.0,1720783194818
108766,44.4,191.49,-235.9,40.19,-90.0,757,578,488,0,0.0,0.0,0.0,0.0,1720783194867
108767,51.63,206.98,-258.61,40.86,-90.0,757,572,495,0,0.0,0.0,0.0,0.0,1720783194915
108768,34.39,203.79,-238.19,37.66,-90.0,757,599,462,0,0.0,0.0,0.0,0.0,1720783194967
108769,14.7,217.61,-232.31,33.22,-90.0,757,633,414,0,0.0,0.0,0.0,0.0,1720783195014
108770,15.96,218.84,-234.81,33.47,-90.0,757,631,417,0,0.0,0.0,0.0,0.0,1720783195066
108771,24.16,213.62,-237.79,35.28,-90.0,757,617,437,0,0.0,0.0,0.0,0.0,1720783195116
108772,41.66,202.48,-244.14,39.16,-90.0,759,588,479,0,0.0,0.0,0.0,0.0,1720783195167
108773,15.18,212.42,-227.6,33.4,-90.0,757,631,416,0,0.0,0.0,0.0,0.0,1720783195216
108774,22.79,209.05,-231.85,35.1,-90.0,756,618,434,0,0.0,0.0,0.0,0.0,1720783195267
108775,60.45,190.3,-250.75,43.34,-90.0,759,552,520,0,0.0,0.0,0.0,0.0,1720783195315
108776,50.87,195.85,-246.72,41.25,-90.0,759,570,500,0,0.0,0.0,0.0,0.0,1720783195366
108777,30.64,206.6,-237.24,36.8,-90.0,761,609,455,0,0.0,0.0,0.0,0.0,1720783195416
108778,39.37,207.45,-246.82,38.52,-90.0,760,594,473,0,0.0,0.0,0.0,0.0,1720783195467
108779,30.63,202.56,-233.2,36.93,-90.0,758,605,455,0,0.0,0.0,0.0,0.0,1720783195515
108780,16.84,214.35,-231.2,33.73,-90.0,757,629,420,0,0.0,0.0,0.0,0.0,1720783195567
108781,24.72,207.18,-231.9,35.55,-90.0,757,615,440,0,0.0,0.0,0.0,0.0,1720783195614
108782,53.43,198.96,-252.39,41.57,-90.0,757,566,502,0,0.0,0.0,0.0,0.0,1720783195664
108783,52.29,188.55,-240.84,41.9,-90.0,756,562,504,0,0.0,0.0,0.0,0.0,1720783195716
108784,40.36,203.13,-243.49,38.88,-90.0,757,589,475,0,0.0,0.0,0.0,0.0,1720783195764
108785,33.97,206.98,-240.96,37.47,-90.0,758,601,461,0,0.0,0.0,0.0,0.0,1720783195816
108786,54.52,181.16,-235.69,42.75,-90.0,757,555,513,0,0.0,0.0,0.0,0.0,1720783195867
108787,62.81,187.95,-250.77,43.91,-90.0,758,546,525,0,0.0,0.0,0.0,0.0,1720783195915
108788,52.11,188.75,-240.87,41.85,-90.0,757,563,505,0,0.0,0.0,0.0,0.0,1720783195966
108789,54.14,191.91,-246.06,42.07,-90.0,757,561,507,0,0.0,0.0,0.0,0.0,1720783196017
108790,46.9,194.47,-241.38,40.54,-90.0,758,576,492,0,0.0,0.0,0.0,0.0,1720783196066
108792,36.37,208.85,-245.22,37.88,-90.0,757,597,464,0,0.0,0.0,0.0,0.0,1720783196167
108793,30.49,207.83,-238.32,36.75,-90.0,759,608,454,0,0.0,0.0,0.0,0.0,1720783196217
108794,17.92,210.7,-228.62,34.03,-90.0,757,627,423,0,0.0,0.0,0.0,0.0,1720783196266
108795,26.95,205.77,-232.72,36.06,-90.0,759,613,446,0,0.0,0.0,0.0,0.0,1720783196318
108796,7.4,214.53,-221.93,31.67,-90.0,759,645,398,0,0.0,0.0,0.0,0.0,1720783196366
108797,48.54,195.33,-243.88,40.82,-90.0,754,570,492,0,0.0,0.0,0.0,0.0,1720783196417
108799,36.68,213.13,-249.81,37.8,-90.0,758,598,464,0,0.0,0.0,0.0,0.0,1720783196517
108801,21.07,209.29,-230.37,34.73,-90.0,756,621,430,0,0.0,0.0,0.0,0.0,1720783196617
108802,36.91,210.86,-247.78,37.92,-90.0,759,598,466,0,0.0,0.0,0.0,0.0,1720783196667
108803,20.09,205.44,-225.54,34.6,-90.0,757,623,429,0,0.0,0.0,0.0,0.0,1720783196716
108804,14.13,220.79,-234.93,33.06,-90.0,759,636,414,0,0.0,0.0,0.0,0.0,1720783196767
108805,36.8,200.94,-237.74,38.25,-90.0,757,594,468,0,0.0,0.0,0.0,0.0,1720783196818
108807,-22.67,236.48,-213.81,25.0,-90.0,754,683,318,0,0.0,0.0,0.0,0.0,1720783196918
108808,-5.62,227.01,-221.39,28.75,-90.0,758,664,364,0,0.0,0.0,0.0,0.0,1720783196967
108809,-6.65,262.61,-255.96,28.71,-90.0,534,468,256,0,0.0,0.0,0.0,0.0,1720783197016
108810,16.52,211.85,-228.37,33.71,-90.0,757,629,420,0,0.0,0.0,0.0,0.0,1720783197065
108811,19.11,210.94,-230.05,34.28,-90.0,759,627,427,0,0.0,0.0,0.0,0.0,1720783197117
108812,35.06,207.62,-242.69,37.67,-90.0,758,599,463,0,0.0,0.0,0.0,0.0,1720783197165
108813,29.54,215.01,-244.56,36.34,-90.0,760,612,450,0,0.0,0.0,0.0,0.0,1720783197217
108814,7.71,220.9,-228.61,31.69,-90.0,761,647,399,0,0.0,0.0,0.0,0.0,1720783197268
108816,32.77,214.49,-247.27,37.0,-90.0,760,606,457,0,0.0,0.0,0.0,0.0,1720783197369
108818,18.33,204.71,-223.04,34.23,-90.0,756,625,425,0,0.0,0.0,0.0,0.0,1720783197467
108819,-11.38,230.38,-219.0,27.47,-90.0,758,672,349,0,0.0,0.0,0.0,0.0,1720783197517
108820,37.18,199.32,-236.5,38.39,-90.0,759,594,471,0,0.0,0.0,0.0,0.0,1720783197567
108821,4.27,221.21,-225.48,30.93,-90.0,758,650,389,0,0.0,0.0,0.0,0.0,1720783197615
108822,28.37,218.5,-246.88,36.01,-90.0,760,614,446,0,0.0,0.0,0.0,0.0,1720783197668
108823,-0.14,228.86,-228.71,29.95,-90.0,756,655,377,0,0.0,0.0,0.0,0.0,1720783197718
108825,6.58,220.34,-226.92,31.45,-90.0,757,645,394,0,0.0,0.0,0.0,0.0,1720783197817
108826,2.9,210.27,-213.17,30.67,-90.0,757,651,386,0,0.0,0.0,0.0,0.0,1720783197868
108828,38.59,203.11,-241.7,38.53,-90.0,758,592,472,0,0.0,0.0,0.0,0.0,1720783197968
108829,36.68,210.97,-247.65,37.87,-90.0,760,599,466,0,0.0,0.0,0.0,0.0,1720783198017
108832,3.89,215.82,-219.71,30.87,-90.0,757,649,388,0,0.0,0.0,0.0,0.0,1720783198168
108833,-1.03,210.73,-209.7,29.75,-90.0,756,656,375,0,0.0,0.0,0.0,0.0,1720783198217
108835,-8.88,230.09,-221.2,28.03,-90.0,755,666,354,0,0.0,0.0,0.0,0.0,1720783198318
108836,20.61,223.08,-243.7,34.36,-90.0,761,628,429,0,0.0,0.0,0.0,0.0,1720783198369
108837,14.35,214.63,-228.99,33.19,-90.0,758,634,414,0,0.0,0.0,0.0,0.0,1720783198419
108838,25.28,214.38,-239.67,35.5,-90.0,762,620,442,0,0.0,0.0,0.0,0.0,1720783198470
108839,5.01,227.31,-232.33,31.07,-90.0,757,648,390,0,0.0,0.0,0.0,0.0,1720783198518
108840,29.35,210.99,-240.35,36.41,-90.0,759,610,450,0,0.0,0.0,0.0,0.0,1720783198566
108842,15.09,219.74,-234.83,33.28,-90.0,757,632,415,0,0.0,0.0,0.0,0.0,1720783198668
108843,-8.02,223.78,-215.75,28.17,-90.0,754,664,355,0,0.0,0.0,0.0,0.0,1720783198716
108844,-3.33,224.4,-221.06,29.25,-90.0,757,660,369,0,0.0,0.0,0.0,0.0,1720783198770
108847,21.79,226.77,-248.56,34.52,-90.0,760,626,430,0,0.0,0.0,0.0,0.0,1720783198919
108848,23.82,219.09,-242.92,35.09,-90.0,761,622,437,0,0.0,0.0,0.0,0.0,1720783198967
108849,20.34,211.3,-231.65,34.53,-90.0,761,626,431,0,0.0,0.0,0.0,0.0,1720783199017
108851,5.41,221.06,-226.47,31.19,-90.0,758,648,392,0,0.0,0.0,0.0,0.0,1720783199118
108852,17.69,223.87,-241.56,33.75,-90.0,760,631,422,0,0.0,0.0,0.0,0.0,1720783199167
108853,9.73,218.06,-227.79,32.15,-90.0,757,640,402,0,0.0,0.0,0.0,0.0,1720783199218
108854,21.99,224.29,-246.29,34.61,-90.0,761,626,432,0,0.0,0.0,0.0,0.0,1720783199270
108856,19.37,209.0,-228.38,34.37,-90.0,758,625,427,0,0.0,0.0,0.0,0.0,1720783199369
108857,13.26,223.22,-236.48,32.85,-90.0,759,637,411,0,0.0,0.0,0.0,0.0,1720783199418
108858,3.29,228.17,-231.47,30.7,-90.0,758,651,386,0,0.0,0.0,0.0,0.0,1720783199467
108859,20.17,213.56,-233.74,34.45,-90.0,760,626,429,0,0.0,0.0,0.0,0.0,1720783199518
108860,34.86,214.51,-249.38,37.4,-90.0,759,602,460,0,0.0,0.0,0.0,0.0,1720783199569
108861,1.0,246.12,-247.12,30.19,-90.0,758,655,381,0,0.0,0.0,0.0,0.0,1720783199618
108862,22.52,219.49,-242.01,34.82,-90.0,760,623,433,0,0.0,0.0,0.0,0.0,1720783199668
108863,23.06,212.9,-235.96,35.07,-90.0,758,620,435,0,0.0,0.0,0.0,0.0,1720783199718
108864,32.5,214.84,-247.34,36.93,-90.0,758,605,455,0,0.0,0.0,0.0,0.0,1720783199770
